,Name,Startup,Description,Investment,Inv_previa,Num_Inversio,Founded,es_sociedad_limitada,Ind Business Services & Software,Ind Healthtech,Ind Financing,Ind E-commerce & Marketplaces,Ind ICT & Mobile,Ind Green & Energytech,Ind Food,Ind Hardware,Ind Sustainable mobility,Ind Traveltech & Leisure,Ind Contech & Proptech,Ind Logistic Tech,Ind Community & Social network,Ind Edtech,Ind Gov tech,Ind Gaming,Ind Fashion & Design,Ind Agriculture,Ind Digital Content & Media,Ind Beauty & Personal care,Ind Adtech,Ind Sports,Ind Legaltech,Ind Musictech,Tech AI & Big Data,Tech Automation,Tech Cloud & Edge Computing,Tech IoT & Sensors,Tech E-commerce,Tech Digital Health,Tech Biotechnology,Tech Fintech & Insurtech,Tech Connectivity,Tech Digital Assets,Tech Foodtech,Tech Personalized medicine,Tech DLT/Blockchain,Tech Medical devices,Tech Smart City,Tech Cybersecurity,Tech Immersive technologies & digital entertainment,Tech Additive manufacturing,Tech Omic Sciences,Tech Recycling & Recovery,Tech Sustainable materials,Tech Frontier materials,Tech Agritech,Tech Electric Vehicle & Micromobility,Tech Clean Energy,Tech New Space,Tech Simulation & Digital Twins,Tech Decarbonization,Tech Vaccines & New biological design,Tech Green chemistry,Tech Robotics & Collaborative Robotics,Tech Supercomputing,Tech Connected & Autonomous Vehicle,Tech Semiconductors,Tech -,Tech Photonics & Quantum Sciences,Tech Batteries & Storage,Tech Blue Economy,Tech Micro & Nano electronics,Tech Bioeconomy,Tech Smart Building,Tech POCT (Point of Care Testing),Tech Smart grid & Distributed networks,Tech Catalysis & biocatalysis,Tech NBS (Nature Based Solutions),Tech Water cycle technologies,Tech Energy Harvesting,Tech Drones,Tech Hydrogen,Tech Chemical recycling,OF Scaleup,OF Deeptech,OF Industry 4.0,OF -,OF Circular Economy,OF Smart Cities,OF Social Economy,OF Sharing Economy,Emp From 1 to 5,Emp From 11 to 20,Emp From 21 to 50,Emp From 6 to 10,Emp More than 50,Emp Undisclosed,BM Saas,BM Development & Manufacturing,BM Subscription,BM Marketplace,BM R+D+I Services,BM Software licence,BM Ecommerce & Trade,BM Others,BM Consultancy & Agency,BM Other types of licence,BM -,BM Advertising,Targ Business,Targ Consumer,Targ -,Spin None  Not a spinoff,Spin CERCA Centre,Spin University,Spin ICREA Centre,Spin Technological Centre,Spin Company Other Centre,Spin University - Hospital,Spin CSIC Centre,Spin I3PT,Spin TECNIO Centre
439,SOUNDS MARKET S.L.,"SOUNDS MARKET, SL",Vertical mobile marketplace of music gear and services for musicians.,0.1,0.1,2,8.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
440,SOUNDS MARKET S.L.,"SOUNDS MARKET, SL",Vertical mobile marketplace of music gear and services for musicians.,0.1,0.0,1,8.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
441,ENERGIOT DEVICES S.L.,ENERGIOT DEVICES,"Energiot is a start-up company that develops microgenerators to harvest ambient energy for smart wireless sensors, making possible a self-powered internet of things (iot).",0.0,0.0,1,8.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
442,NIIKIIS KNOWTION SL,NIIKIIS,Front-line workforce operating system for the mid-market. B2b SaaS that covers the entire life-cycle of an employee improving operational efficiency while boosting employee engagement.,0.0,0.2,2,7.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
443,NIIKIIS KNOWTION SL,NIIKIIS,Front-line workforce operating system for the mid-market. B2b SaaS that covers the entire life-cycle of an employee improving operational efficiency while boosting employee engagement.,0.2,0.0,1,7.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
444,NIMBLE DIAGNOSTICS S.L,NIMBLE,Nimble Diagnostics is developing novel non-invasive technologies to improve the life of millions of patients with implanted stents.,0.0,1.0,2,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
445,NIMBLE DIAGNOSTICS S.L,NIMBLE,Nimble Diagnostics is developing novel non-invasive technologies to improve the life of millions of patients with implanted stents.,1.0,0.0,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
446,FINBOOT,FINBOOT,"Finboot is the SaaS company behind MARCO, a suite of blockchain applications and middleware solutions for value and supply chains.",0.0,3.0999999999999996,4,8.0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
447,FINBOOT,FINBOOT,"Finboot is the SaaS company behind MARCO, a suite of blockchain applications and middleware solutions for value and supply chains.",0.0,3.0999999999999996,3,8.0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
448,FINBOOT,FINBOOT,"Finboot is the SaaS company behind MARCO, a suite of blockchain applications and middleware solutions for value and supply chains.",2.8,0.3,2,8.0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
449,FINBOOT,FINBOOT,"Finboot is the SaaS company behind MARCO, a suite of blockchain applications and middleware solutions for value and supply chains.",0.3,0.0,1,8.0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
450,FINTECA TECH SL,FINTECA,"Finteca transforms the experience of obtaining the best mortgage, with credit scoring and document processing software to make it a seamless experience.",0.0,2.0,4,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
451,FINTECA TECH SL,FINTECA,"Finteca transforms the experience of obtaining the best mortgage, with credit scoring and document processing software to make it a seamless experience.",0.8,1.2,3,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
452,FINTECA TECH SL,FINTECA,"Finteca transforms the experience of obtaining the best mortgage, with credit scoring and document processing software to make it a seamless experience.",0.5,0.7,2,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
453,FINTECA TECH SL,FINTECA,"Finteca transforms the experience of obtaining the best mortgage, with credit scoring and document processing software to make it a seamless experience.",0.7,0.0,1,8.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
454,PAYFIT RECURSOS HUMANOS S.L.,PAYFIT,Human resources,254.0,89.0,4,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
455,PAYFIT RECURSOS HUMANOS S.L.,PAYFIT,Human resources,70.0,19.0,3,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
456,PAYFIT RECURSOS HUMANOS S.L.,PAYFIT,Human resources,14.0,5.0,2,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
457,PAYFIT RECURSOS HUMANOS S.L.,PAYFIT,Human resources,5.0,0.0,1,7.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
458,SEEDTAG ADVERTISING SL.,SEEDTAG,"Seedtag is the leading contextual advertising company in europe and latam. with our ai technology based on machine learning algorithms, we power the most relevant and engaging communications in a privacy-first world through contextual advertising.",250.0,40.4,3,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
459,SEEDTAG ADVERTISING SL.,SEEDTAG,"Seedtag is the leading contextual advertising company in europe and latam. with our ai technology based on machine learning algorithms, we power the most relevant and engaging communications in a privacy-first world through contextual advertising.",40.0,0.4,2,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
460,SEEDTAG ADVERTISING SL.,SEEDTAG,"Seedtag is the leading contextual advertising company in europe and latam. with our ai technology based on machine learning algorithms, we power the most relevant and engaging communications in a privacy-first world through contextual advertising.",0.4,0.0,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
461,STARK FUTURE S.L.,STARKFUTURE,"Stark Future is a multi-national company, established in 2020 with Swedish roots and located on the outskirts of Barcelona. Making the most of Catalunya’s reputation as one of Europe’s off-road riding hotspots, Stark Future has built a dedicated, passionate and knowledgeable team from the cream of both the motorcycle and power electronics industries.",50.0,0.0,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
462,CRYPTO FOOD & DRINK SOCIEDAD LIMITADA.,CRYPTOSNACKS,"Founded in 2021, Crypto Snack is based in Estonia with offices around Europe. Crypto Snack believes the future of payments will be with digital currencies, and in this sense is growing as a global pioneer in cryptocurrency payment solutions for real life businesses.",50.0,0.0,1,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
463,"Yaba Ventures, S.A.U.",YABA,Curating emerging wellness brands for our community.,40.0,15.0,2,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
464,"Yaba Ventures, S.A.U.",YABA,Curating emerging wellness brands for our community.,15.0,0.0,1,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
465,HOUSFY REAL ESTATE SL,HOUSFY,"Housfy is the end-to-end home platform leader in Spain, becoming the marketplace for all the services around the home",30.0,20.7,6,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
466,HOUSFY REAL ESTATE SL,HOUSFY,"Housfy is the end-to-end home platform leader in Spain, becoming the marketplace for all the services around the home",10.0,10.7,5,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
467,HOUSFY REAL ESTATE SL,HOUSFY,"Housfy is the end-to-end home platform leader in Spain, becoming the marketplace for all the services around the home",3.0,7.7,4,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
468,HOUSFY REAL ESTATE SL,HOUSFY,"Housfy is the end-to-end home platform leader in Spain, becoming the marketplace for all the services around the home",5.0,2.7,3,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
469,HOUSFY REAL ESTATE SL,HOUSFY,"Housfy is the end-to-end home platform leader in Spain, becoming the marketplace for all the services around the home",2.0,0.7,2,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
470,HOUSFY REAL ESTATE SL,HOUSFY,"Housfy is the end-to-end home platform leader in Spain, becoming the marketplace for all the services around the home",0.7,0.0,1,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
471,AMENITIZ SOLUTIONS SL,AMENITIZ,"Amenitiz is an all-in-one platform to help owners grow and manage their vacation properties by making attracting guests,managing bookings and crafting exceptional experiences, simple and easy.",27.0,7.3,4,8.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
472,AMENITIZ SOLUTIONS SL,AMENITIZ,"Amenitiz is an all-in-one platform to help owners grow and manage their vacation properties by making attracting guests,managing bookings and crafting exceptional experiences, simple and easy.",6.5,0.8,3,8.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
473,AMENITIZ SOLUTIONS SL,AMENITIZ,"Amenitiz is an all-in-one platform to help owners grow and manage their vacation properties by making attracting guests,managing bookings and crafting exceptional experiences, simple and easy.",0.2,0.6,2,8.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
474,AMENITIZ SOLUTIONS SL,AMENITIZ,"Amenitiz is an all-in-one platform to help owners grow and manage their vacation properties by making attracting guests,managing bookings and crafting exceptional experiences, simple and easy.",0.6,0.0,1,8.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
475,011H SUSTAINABLE CONSTRUCTION S.L.,011H,"011h is a new-generation construction company. the first of its kind, the firm is revolutionising the sector through technology to create intelligent, high quality, healthy and sustainable buildings.founded in 2020, its mission is to accelerate the world's transition to sustainable building development. its way of working not only means the buildings created are more sustainable, efficient and environmental friendly, but also results in cheaper costs, shorter execution times, and reliable.",25.0,8.0,2,5.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
476,011H SUSTAINABLE CONSTRUCTION S.L.,011H,"011h is a new-generation construction company. the first of its kind, the firm is revolutionising the sector through technology to create intelligent, high quality, healthy and sustainable buildings.founded in 2020, its mission is to accelerate the world's transition to sustainable building development. its way of working not only means the buildings created are more sustainable, efficient and environmental friendly, but also results in cheaper costs, shorter execution times, and reliable.",8.0,0.0,1,5.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
477,FLAX & KALE DIGITAL SL.,FLAX&KALE,"We research, develop and manufacture amazing tasty, healthy and sustainable foods.",22.0,0.0,1,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
